Seed,Task,Model,Popsize,Generations,Mutation_rate,Selection_strength,adaptation_rate,richness,variance
29,58,Uniform,50000,2e+05,0.0025,0.01,0.01975,727.409090909091,60.1059316831683
29,59,Uniform,75000,3e+05,0.0025,0.01,0.0193325333333333,1091.40909090909,86.5698757425743
29,60,Uniform,1e+05,4e+05,0.0025,0.01,0.0197901,1459.77272727273,120.624054455446
29,61,Uniform,500,2000,0.0025,0.01,0.00839800000000001,10.5,1.37845536633663
29,62,Uniform,1000,4000,0.0025,0.01,0.013419,17.1818181818182,2.49741608415842
29,63,Uniform,2500,10000,0.0025,0.01,0.0130436,40.7272727272727,3.15889009405941
29,64,Uniform,5000,20000,0.0025,0.01,0.0186321,77.3636363636364,6.72300594059406
29,65,Uniform,7500,30000,0.0025,0.01,0.0195508,112.863636363636,9.65109138613861
29,66,Uniform,10000,40000,0.0025,0.01,0.0192663,147.272727272727,12.403318019802
29,67,Uniform,25000,1e+05,0.0025,0.01,0.0199614,362.545454545455,32.1121034653465
29,68,Uniform,50000,2e+05,0.0025,0.01,0.0194902,733.5,59.57225
29,69,Uniform,75000,3e+05,0.0025,0.01,0.0196804666666667,1090.13636363636,88.6373014851485
29,70,Uniform,1e+05,4e+05,0.0025,0.01,0.01953755,1462.45454545455,118.717115841584
29,71,Uniform,500,2000,0.0025,0.01,0.00594800000000001,9.54545454545454,0.694898999504951
29,72,Uniform,1000,4000,0.0025,0.01,0.0117045,18.3181818181818,1.87368217821782
29,73,Uniform,2500,10000,0.0025,0.01,0.015357,38.7272727272727,3.74330891089109
29,74,Uniform,5000,20000,0.0025,0.01,0.0190306,74.0454545454546,7.22344153465347
29,75,Uniform,7500,30000,0.0025,0.01,0.0197444,109.409090909091,10.1495987623762
29,76,Uniform,10000,40000,0.0025,0.01,0.01869945,149.772727272727,12.8320438118812
29,77,Uniform,25000,1e+05,0.0025,0.01,0.0195574,365,29.9647346534653
29,78,Uniform,50000,2e+05,0.0025,0.01,0.0199485,730.409090909091,61.9675693069307
29,79,Uniform,75000,3e+05,0.0025,0.01,0.0196542666666667,1090.36363636364,88.2090311881188
29,80,Uniform,1e+05,4e+05,0.0025,0.01,0.0201001,1457.09090909091,122.012031188119
29,81,Uniform,500,2000,0.0025,0.01,0.007962,8.68181818181818,1.13232662871287
29,82,Uniform,1000,4000,0.0025,0.01,0.0118705,17.3636363636364,1.79059993564356
29,83,Uniform,2500,10000,0.0025,0.01,0.016006,41.6363636363636,4.13132242574257
29,84,Uniform,5000,20000,0.0025,0.01,0.0184253,75.5909090909091,6.87688004950495
29,85,Uniform,7500,30000,0.0025,0.01,0.0191242,107.681818181818,10.045405
29,86,Uniform,10000,40000,0.0025,0.01,0.01898825,145.454545454545,11.9775204455446
29,87,Uniform,25000,1e+05,0.0025,0.01,0.0191302,364.5,30.2303267326733
29,88,Uniform,50000,2e+05,0.0025,0.01,0.0196391,722.5,60.9100995049505
29,89,Uniform,75000,3e+05,0.0025,0.01,0.019625,1082.5,88.0241064356436
29,90,Uniform,1e+05,4e+05,0.0025,0.01,0.01982455,1465.90909090909,119.858210891089
29,91,Uniform,500,2000,0.0025,0.01,0.00801100000000001,11.7272727272727,1.25308355445545
29,92,Uniform,1000,4000,0.0025,0.01,0.0100795,18.9545454545455,1.92853218811881
29,93,Uniform,2500,10000,0.0025,0.01,0.014816,40.2272727272727,3.55724747524752
29,94,Uniform,5000,20000,0.0025,0.01,0.0180202,76.0454545454546,6.37638138613861
29,95,Uniform,7500,30000,0.0025,0.01,0.0189461333333333,111.5,9.87683143564356
29,96,Uniform,10000,40000,0.0025,0.01,0.01977385,147.363636363636,13.1093853960396
29,97,Uniform,25000,1e+05,0.0025,0.01,0.019667,362.727272727273,31.1717148514852
29,98,Uniform,50000,2e+05,0.0025,0.01,0.0200303,728.409090909091,60.2040623762376
29,99,Uniform,75000,3e+05,0.0025,0.01,0.019978,1082.54545454545,89.5823341584159
29,100,Uniform,1e+05,4e+05,0.0025,0.01,0.0200085,1467.95454545455,119.813138613861
29,101,Uniform,500,2000,0.0025,0.01,0.00700800000000001,10.5454545454545,1.21427904950495
29,102,Uniform,1000,4000,0.0025,0.01,0.00873499999999999,18.9545454545455,1.3469066039604
29,103,Uniform,2500,10000,0.0025,0.01,0.0158258,40.3636363636364,3.39333702970297
29,104,Uniform,5000,20000,0.0025,0.01,0.018354,75.3636363636364,5.91859673267327
29,105,Uniform,7500,30000,0.0025,0.01,0.0184526666666667,112.272727272727,9.45208920792079
29,106,Uniform,10000,40000,0.0025,0.01,0.01939495,144.227272727273,13.6263258415842
29,107,Uniform,25000,1e+05,0.0025,0.01,0.019974,365.045454545455,31.3856910891089
29,108,Uniform,50000,2e+05,0.0025,0.01,0.0193729,716.636363636364,57.2347267326733
29,109,Uniform,75000,3e+05,0.0025,0.01,0.0202288,1093.31818181818,93.3540584158416
29,110,Uniform,1e+05,4e+05,0.0025,0.01,0.01994105,1446.77272727273,119.800199009901
29,111,Uniform,500,2000,0.0025,0.01,0.00725399999999999,10.8636363636364,0.987786668316832
29,112,Uniform,1000,4000,0.0025,0.01,0.0075855,17.3181818181818,1.46625254455446
29,113,Uniform,2500,10000,0.0025,0.01,0.0179646,41.8181818181818,4.51317163366337
29,114,Uniform,5000,20000,0.0025,0.01,0.0179769,75.6363636363636,6.7805202970297
29,115,Uniform,7500,30000,0.0025,0.01,0.0188327333333333,115.409090909091,9.56905099009901
29,116,Uniform,10000,40000,0.0025,0.01,0.01855385,145.454545454545,12.329940990099
29,117,Uniform,25000,1e+05,0.0025,0.01,0.019875,364.590909090909,30.7587787128713
29,118,Uniform,50000,2e+05,0.0025,0.01,0.0199074,726.363636363636,60.7337504950495
29,119,Uniform,75000,3e+05,0.0025,0.01,0.0193421333333333,1082.95454545455,87.8933237623762
29,120,Uniform,1e+05,4e+05,0.0025,0.01,0.01989185,1466.5,120.192264356436
29,121,Uniform,500,2000,0.0025,0.01,0.00736800000000001,10.4090909090909,0.991203806930693
29,122,Uniform,1000,4000,0.0025,0.01,0.010881,17.0454545454545,2.03316586138614
29,123,Uniform,2500,10000,0.0025,0.01,0.0146154,40.2272727272727,3.596326
29,124,Uniform,5000,20000,0.0025,0.01,0.0174839,79.4545454545455,6.58147871287129
29,125,Uniform,7500,30000,0.0025,0.01,0.0183631333333333,112.954545454545,9.37292079207921
29,126,Uniform,10000,40000,0.0025,0.01,0.0180638,147.272727272727,11.6553941089109
29,127,Uniform,25000,1e+05,0.0025,0.01,0.0202606,355.181818181818,30.9271955445545
29,128,Uniform,50000,2e+05,0.0025,0.01,0.0197218,727.818181818182,59.2463613861386
29,129,Uniform,75000,3e+05,0.0025,0.01,0.0200421333333333,1090.77272727273,90.3219351485149
29,130,Uniform,1e+05,4e+05,0.0025,0.01,0.0197312,1457.59090909091,118.439103465347
29,131,Uniform,500,2000,0.0025,0.01,0.00811200000000001,10.2272727272727,1.44887365643564
29,132,Uniform,1000,4000,0.0025,0.01,0.00816,18.5454545454545,1.31472517326733
29,133,Uniform,2500,10000,0.0025,0.01,0.0154274,39.5454545454546,3.68091064356436
29,134,Uniform,5000,20000,0.0025,0.01,0.0195103,76.5909090909091,7.37260485148515
29,135,Uniform,7500,30000,0.0025,0.01,0.0187883333333333,111.636363636364,9.28037222772277
29,136,Uniform,10000,40000,0.0025,0.01,0.01909955,148.363636363636,12.8325136633663
29,137,Uniform,25000,1e+05,0.0025,0.01,0.0197526,358.590909090909,30.6341287128713
29,138,Uniform,50000,2e+05,0.0025,0.01,0.0196429,730.727272727273,59.1216599009901
29,139,Uniform,75000,3e+05,0.0025,0.01,0.0194268,1087.31818181818,87.7250282178218
29,140,Uniform,1e+05,4e+05,0.0025,0.01,0.02021865,1447,122.99222970297
29,141,Uniform,500,2000,0.0025,0.01,0.00745299999999999,10.3181818181818,1.03323340247525
29,142,Uniform,1000,4000,0.0025,0.01,0.0100785,16.7727272727273,1.75816344059406
29,143,Uniform,2500,10000,0.0025,0.01,0.0157562,39.0909090909091,4.0929954950495
29,144,Uniform,5000,20000,0.0025,0.01,0.0173297,73.5909090909091,6.11248792079208
29,145,Uniform,7500,30000,0.0025,0.01,0.0195610666666667,112.318181818182,10.3901399009901
29,146,Uniform,10000,40000,0.0025,0.01,0.0191478,145.954545454545,12.6315798514851
29,147,Uniform,25000,1e+05,0.0025,0.01,0.0187632,367.590909090909,29.9807148514852
29,148,Uniform,50000,2e+05,0.0025,0.01,0.0201685,717.090909090909,61.6685816831683
29,149,Uniform,75000,3e+05,0.0025,0.01,0.019369,1083.86363636364,88.4400732673267
29,150,Uniform,1e+05,4e+05,0.0025,0.01,0.0198253,1459.09090909091,118.870452970297
29,151,Uniform,500,2000,0.0025,0.01,0.008152,9.86363636363636,1.14654581188119
29,152,Uniform,1000,4000,0.0025,0.01,0.0105275,18,1.85926713366337
29,153,Uniform,2500,10000,0.0025,0.01,0.0151592,41.5909090909091,3.92084851980198
29,154,Uniform,5000,20000,0.0025,0.01,0.0185528,77.0909090909091,6.72809821782178
29,155,Uniform,7500,30000,0.0025,0.01,0.0179698666666667,113.409090909091,8.86696262376238
29,156,Uniform,10000,40000,0.0025,0.01,0.01906615,145.227272727273,12.3301781188119
29,157,Uniform,25000,1e+05,0.0025,0.01,0.0191484,361.136363636364,29.1906133663366
29,158,Uniform,50000,2e+05,0.0025,0.01,0.0196701,729.772727272727,59.1105301980198
29,159,Uniform,75000,3e+05,0.0025,0.01,0.0198701333333333,1088.40909090909,91.175198019802
29,160,Uniform,1e+05,4e+05,0.0025,0.01,0.01960335,1473.31818181818,116.693303465347
29,161,Uniform,500,2000,0.0025,0.01,0.00500500000000001,10.8636363636364,1.06038725742574
29,162,Uniform,1000,4000,0.0025,0.01,0.0107315,17.2272727272727,1.9336719009901
29,163,Uniform,2500,10000,0.0025,0.01,0.0159776,41.2727272727273,3.88233287128713
29,164,Uniform,5000,20000,0.0025,0.01,0.0187553,75.6818181818182,7.12228881188119
29,165,Uniform,7500,30000,0.0025,0.01,0.0180964666666667,112.590909090909,9.48528702970297
29,166,Uniform,10000,40000,0.0025,0.01,0.0183159,147.227272727273,11.7937033168317
29,167,Uniform,25000,1e+05,0.0025,0.01,0.0201808,358.818181818182,31.4014336633663
29,168,Uniform,50000,2e+05,0.0025,0.01,0.0203777,723.045454545455,62.3853653465347
29,169,Uniform,75000,3e+05,0.0025,0.01,0.0202214,1092.77272727273,92.7853658415841
29,170,Uniform,1e+05,4e+05,0.0025,0.01,0.0195921,1462.27272727273,117.269204950495
29,171,Uniform,500,2000,0.0025,0.01,0.00728700000000001,8.86363636363636,0.764563445544555
29,172,Uniform,1000,4000,0.0025,0.01,0.0071075,16.9090909090909,1.01904840594059
29,173,Uniform,2500,10000,0.0025,0.01,0.0172854,40.9090909090909,4.30536207920792
29,174,Uniform,5000,20000,0.0025,0.01,0.0168951,76.4545454545455,6.09811608910891
29,175,Uniform,7500,30000,0.0025,0.01,0.0179218666666667,112.772727272727,9.27778534653465
29,176,Uniform,10000,40000,0.0025,0.01,0.0182174,149.863636363636,12.3588805940594
29,177,Uniform,25000,1e+05,0.0025,0.01,0.019601,361.772727272727,31.191101980198
29,178,Uniform,50000,2e+05,0.0025,0.01,0.0196088,721.727272727273,58.7072638613861
29,179,Uniform,75000,3e+05,0.0025,0.01,0.019547,1089.04545454545,89.9736267326733
29,180,Uniform,1e+05,4e+05,0.0025,0.01,0.0198376,1448.18181818182,119.929638613861
29,181,Uniform,500,2000,0.0025,0.01,0.005499,9.81818181818182,0.774115648514852
29,182,Uniform,1000,4000,0.0025,0.01,0.0104705,17.8636363636364,1.64976836138614
29,183,Uniform,2500,10000,0.0025,0.01,0.0149582,39.6818181818182,3.49492202970297
29,184,Uniform,5000,20000,0.0025,0.01,0.0172628,78.7727272727273,6.45411638613861
29,185,Uniform,7500,30000,0.0025,0.01,0.0189999333333333,109.909090909091,9.82908262376238
29,186,Uniform,10000,40000,0.0025,0.01,0.018768,149.181818181818,11.8680626237624
29,187,Uniform,25000,1e+05,0.0025,0.01,0.019348,363.136363636364,30.3849594059406
29,188,Uniform,50000,2e+05,0.0025,0.01,0.019912,716.818181818182,59.8092678217822
29,189,Uniform,75000,3e+05,0.0025,0.01,0.0195653333333333,1093,88.2744212871287
29,190,Uniform,1e+05,4e+05,0.0025,0.01,0.0199146,1454.04545454545,119.703098019802
29,191,Uniform,500,2000,0.0025,0.01,0.00506400000000001,10.5909090909091,1.42675740594059
29,192,Uniform,1000,4000,0.0025,0.01,0.0110215,17.4545454545455,1.72410295049505
29,193,Uniform,2500,10000,0.0025,0.01,0.016957,40.2727272727273,3.95459701980198
29,194,Uniform,5000,20000,0.0025,0.01,0.017482,76.2272727272727,6.31772415841584
29,195,Uniform,7500,30000,0.0025,0.01,0.0169762666666667,108.318181818182,8.60904440594059
29,196,Uniform,10000,40000,0.0025,0.01,0.0197866,149.636363636364,13.2912264356436
29,197,Uniform,25000,1e+05,0.0025,0.01,0.0191224,361.818181818182,29.0650371287129
29,198,Uniform,50000,2e+05,0.0025,0.01,0.0199003,724.772727272727,59.8252891089109
29,199,Uniform,75000,3e+05,0.0025,0.01,0.0200388,1091.09090909091,91.8990668316832
29,200,Uniform,1e+05,4e+05,0.0025,0.01,0.02007265,1454.31818181818,123.083091089109
41,1,Uniform,500,2000,0,0.001,0,1,0
41,2,Uniform,1000,4000,0,0.001,0,1,0
41,3,Uniform,2500,10000,0,0.001,0,1,0
41,4,Uniform,5000,20000,0,0.001,0,1,0
41,5,Uniform,7500,30000,0,0.001,0,1,0
41,6,Uniform,10000,40000,0,0.001,0,1,0
41,7,Uniform,25000,1e+05,0,0.001,0,1,0
41,8,Uniform,50000,2e+05,0,0.001,0,1,0
41,9,Uniform,75000,3e+05,0,0.001,0,1,0
41,10,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,11,Uniform,500,2000,0,0.001,0,1,0
41,12,Uniform,1000,4000,0,0.001,0,1,0
41,13,Uniform,2500,10000,0,0.001,0,1,0
41,14,Uniform,5000,20000,0,0.001,0,1,0
41,15,Uniform,7500,30000,0,0.001,0,1,0
41,16,Uniform,10000,40000,0,0.001,0,1,0
41,17,Uniform,25000,1e+05,0,0.001,0,1,0
41,18,Uniform,50000,2e+05,0,0.001,0,1,0
41,19,Uniform,75000,3e+05,0,0.001,0,1,0
41,20,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,21,Uniform,500,2000,0,0.001,0,1,0
41,22,Uniform,1000,4000,0,0.001,0,1,0
41,23,Uniform,2500,10000,0,0.001,0,1,0
41,24,Uniform,5000,20000,0,0.001,0,1,0
41,25,Uniform,7500,30000,0,0.001,0,1,0
41,26,Uniform,10000,40000,0,0.001,0,1,0
41,27,Uniform,25000,1e+05,0,0.001,0,1,0
41,28,Uniform,50000,2e+05,0,0.001,0,1,0
41,29,Uniform,75000,3e+05,0,0.001,0,1,0
41,30,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,31,Uniform,500,2000,0,0.001,0,1,0
41,32,Uniform,1000,4000,0,0.001,0,1,0
41,33,Uniform,2500,10000,0,0.001,0,1,0
41,34,Uniform,5000,20000,0,0.001,0,1,0
41,35,Uniform,7500,30000,0,0.001,0,1,0
41,36,Uniform,10000,40000,0,0.001,0,1,0
41,37,Uniform,25000,1e+05,0,0.001,0,1,0
41,38,Uniform,50000,2e+05,0,0.001,0,1,0
41,39,Uniform,75000,3e+05,0,0.001,0,1,0
41,40,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,41,Uniform,500,2000,0,0.001,0,1,0
41,42,Uniform,1000,4000,0,0.001,0,1,0
41,43,Uniform,2500,10000,0,0.001,0,1,0
41,44,Uniform,5000,20000,0,0.001,0,1,0
41,45,Uniform,7500,30000,0,0.001,0,1,0
41,46,Uniform,10000,40000,0,0.001,0,1,0
41,47,Uniform,25000,1e+05,0,0.001,0,1,0
41,48,Uniform,50000,2e+05,0,0.001,0,1,0
41,49,Uniform,75000,3e+05,0,0.001,0,1,0
41,50,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,51,Uniform,500,2000,0,0.001,0,1,0
41,52,Uniform,1000,4000,0,0.001,0,1,0
41,53,Uniform,2500,10000,0,0.001,0,1,0
41,54,Uniform,5000,20000,0,0.001,0,1,0
41,55,Uniform,7500,30000,0,0.001,0,1,0
41,56,Uniform,10000,40000,0,0.001,0,1,0
41,57,Uniform,25000,1e+05,0,0.001,0,1,0
41,58,Uniform,50000,2e+05,0,0.001,0,1,0
41,59,Uniform,75000,3e+05,0,0.001,0,1,0
41,60,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,61,Uniform,500,2000,0,0.001,0,1,0
41,62,Uniform,1000,4000,0,0.001,0,1,0
41,63,Uniform,2500,10000,0,0.001,0,1,0
41,64,Uniform,5000,20000,0,0.001,0,1,0
41,65,Uniform,7500,30000,0,0.001,0,1,0
41,66,Uniform,10000,40000,0,0.001,0,1,0
41,67,Uniform,25000,1e+05,0,0.001,0,1,0
41,68,Uniform,50000,2e+05,0,0.001,0,1,0
41,69,Uniform,75000,3e+05,0,0.001,0,1,0
41,70,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,71,Uniform,500,2000,0,0.001,0,1,0
41,72,Uniform,1000,4000,0,0.001,0,1,0
41,73,Uniform,2500,10000,0,0.001,0,1,0
41,74,Uniform,5000,20000,0,0.001,0,1,0
41,75,Uniform,7500,30000,0,0.001,0,1,0
41,76,Uniform,10000,40000,0,0.001,0,1,0
41,77,Uniform,25000,1e+05,0,0.001,0,1,0
41,78,Uniform,50000,2e+05,0,0.001,0,1,0
41,79,Uniform,75000,3e+05,0,0.001,0,1,0
41,80,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,81,Uniform,500,2000,0,0.001,0,1,0
41,82,Uniform,1000,4000,0,0.001,0,1,0
41,83,Uniform,2500,10000,0,0.001,0,1,0
41,84,Uniform,5000,20000,0,0.001,0,1,0
41,85,Uniform,7500,30000,0,0.001,0,1,0
41,86,Uniform,10000,40000,0,0.001,0,1,0
41,87,Uniform,25000,1e+05,0,0.001,0,1,0
41,88,Uniform,50000,2e+05,0,0.001,0,1,0
41,89,Uniform,75000,3e+05,0,0.001,0,1,0
41,90,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,91,Uniform,500,2000,0,0.001,0,1,0
41,92,Uniform,1000,4000,0,0.001,0,1,0
41,93,Uniform,2500,10000,0,0.001,0,1,0
41,94,Uniform,5000,20000,0,0.001,0,1,0
41,95,Uniform,7500,30000,0,0.001,0,1,0
41,96,Uniform,10000,40000,0,0.001,0,1,0
41,97,Uniform,25000,1e+05,0,0.001,0,1,0
41,98,Uniform,50000,2e+05,0,0.001,0,1,0
41,99,Uniform,75000,3e+05,0,0.001,0,1,0
41,100,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,101,Uniform,500,2000,0,0.001,0,1,0
41,102,Uniform,1000,4000,0,0.001,0,1,0
41,103,Uniform,2500,10000,0,0.001,0,1,0
41,104,Uniform,5000,20000,0,0.001,0,1,0
41,105,Uniform,7500,30000,0,0.001,0,1,0
41,106,Uniform,10000,40000,0,0.001,0,1,0
41,107,Uniform,25000,1e+05,0,0.001,0,1,0
41,108,Uniform,50000,2e+05,0,0.001,0,1,0
41,109,Uniform,75000,3e+05,0,0.001,0,1,0
41,110,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,111,Uniform,500,2000,0,0.001,0,1,0
41,112,Uniform,1000,4000,0,0.001,0,1,0
41,113,Uniform,2500,10000,0,0.001,0,1,0
41,114,Uniform,5000,20000,0,0.001,0,1,0
41,115,Uniform,7500,30000,0,0.001,0,1,0
41,116,Uniform,10000,40000,0,0.001,0,1,0
41,117,Uniform,25000,1e+05,0,0.001,0,1,0
41,118,Uniform,50000,2e+05,0,0.001,0,1,0
41,119,Uniform,75000,3e+05,0,0.001,0,1,0
41,120,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,121,Uniform,500,2000,0,0.001,0,1,0
41,122,Uniform,1000,4000,0,0.001,0,1,0
41,123,Uniform,2500,10000,0,0.001,0,1,0
41,124,Uniform,5000,20000,0,0.001,0,1,0
41,125,Uniform,7500,30000,0,0.001,0,1,0
41,126,Uniform,10000,40000,0,0.001,0,1,0
41,127,Uniform,25000,1e+05,0,0.001,0,1,0
41,128,Uniform,50000,2e+05,0,0.001,0,1,0
41,129,Uniform,75000,3e+05,0,0.001,0,1,0
41,130,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,131,Uniform,500,2000,0,0.001,0,1,0
41,132,Uniform,1000,4000,0,0.001,0,1,0
41,133,Uniform,2500,10000,0,0.001,0,1,0
41,134,Uniform,5000,20000,0,0.001,0,1,0
41,135,Uniform,7500,30000,0,0.001,0,1,0
41,136,Uniform,10000,40000,0,0.001,0,1,0
41,137,Uniform,25000,1e+05,0,0.001,0,1,0
41,138,Uniform,50000,2e+05,0,0.001,0,1,0
41,139,Uniform,75000,3e+05,0,0.001,0,1,0
41,140,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,141,Uniform,500,2000,0,0.001,0,1,0
41,142,Uniform,1000,4000,0,0.001,0,1,0
41,143,Uniform,2500,10000,0,0.001,0,1,0
41,144,Uniform,5000,20000,0,0.001,0,1,0
41,145,Uniform,7500,30000,0,0.001,0,1,0
41,146,Uniform,10000,40000,0,0.001,0,1,0
41,147,Uniform,25000,1e+05,0,0.001,0,1,0
41,148,Uniform,50000,2e+05,0,0.001,0,1,0
41,149,Uniform,75000,3e+05,0,0.001,0,1,0
41,150,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,151,Uniform,500,2000,0,0.001,0,1,0
41,152,Uniform,1000,4000,0,0.001,0,1,0
41,153,Uniform,2500,10000,0,0.001,0,1,0
41,154,Uniform,5000,20000,0,0.001,0,1,0
41,155,Uniform,7500,30000,0,0.001,0,1,0
41,156,Uniform,10000,40000,0,0.001,0,1,0
41,157,Uniform,25000,1e+05,0,0.001,0,1,0
41,158,Uniform,50000,2e+05,0,0.001,0,1,0
41,159,Uniform,75000,3e+05,0,0.001,0,1,0
41,160,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,161,Uniform,500,2000,0,0.001,0,1,0
41,162,Uniform,1000,4000,0,0.001,0,1,0
41,163,Uniform,2500,10000,0,0.001,0,1,0
41,164,Uniform,5000,20000,0,0.001,0,1,0
41,165,Uniform,7500,30000,0,0.001,0,1,0
41,166,Uniform,10000,40000,0,0.001,0,1,0
41,167,Uniform,25000,1e+05,0,0.001,0,1,0
41,168,Uniform,50000,2e+05,0,0.001,0,1,0
41,169,Uniform,75000,3e+05,0,0.001,0,1,0
41,170,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,171,Uniform,500,2000,0,0.001,0,1,0
41,172,Uniform,1000,4000,0,0.001,0,1,0
41,173,Uniform,2500,10000,0,0.001,0,1,0
41,174,Uniform,5000,20000,0,0.001,0,1,0
41,175,Uniform,7500,30000,0,0.001,0,1,0
41,176,Uniform,10000,40000,0,0.001,0,1,0
41,177,Uniform,25000,1e+05,0,0.001,0,1,0
41,178,Uniform,50000,2e+05,0,0.001,0,1,0
41,179,Uniform,75000,3e+05,0,0.001,0,1,0
41,180,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,181,Uniform,500,2000,0,0.001,0,1,0
41,182,Uniform,1000,4000,0,0.001,0,1,0
41,183,Uniform,2500,10000,0,0.001,0,1,0
41,184,Uniform,5000,20000,0,0.001,0,1,0
41,185,Uniform,7500,30000,0,0.001,0,1,0
41,186,Uniform,10000,40000,0,0.001,0,1,0
41,187,Uniform,25000,1e+05,0,0.001,0,1,0
41,188,Uniform,50000,2e+05,0,0.001,0,1,0
41,189,Uniform,75000,3e+05,0,0.001,0,1,0
41,190,Uniform,1e+05,4e+05,0,0.001,0,1,0
41,191,Uniform,500,2000,0,0.001,0,1,0
41,192,Uniform,1000,4000,0,0.001,0,1,0
41,193,Uniform,2500,10000,0,0.001,0,1,0
41,194,Uniform,5000,20000,0,0.001,0,1,0
41,195,Uniform,7500,30000,0,0.001,0,1,0
41,196,Uniform,10000,40000,0,0.001,0,1,0
41,197,Uniform,25000,1e+05,0,0.001,0,1,0
41,198,Uniform,50000,2e+05,0,0.001,0,1,0
41,199,Uniform,75000,3e+05,0,0.001,0,1,0
41,200,Uniform,1e+05,4e+05,0,0.001,0,1,0
42,1,Uniform,500,2000,1e-05,0.001,0,1.04545454545455,5.7584103960396e-06
42,2,Uniform,1000,4000,1e-05,0.001,-0.000243499999999997,1.40909090909091,0.033995015950495
42,3,Uniform,2500,10000,1e-05,0.001,0.0003458,3.18181818181818,0.422432741584158
42,4,Uniform,5000,20000,1e-05,0.001,0.0005633,4.45454545454545,0.33995106980198
42,5,Uniform,7500,30000,1e-05,0.001,0.000810333333333333,5.86363636363636,0.530521440594059
